CHROM_POS	1048_F.freq	1048_G.freq	1048_H.freq	1048_I.freq	1048_J.freq	1115_A_fixed.freq	1115_B_fixed.freq	1115_C.freq	1586_B.freq	1586_C.freq	1586_D.freq	1586_E.freq	1586_F.freq	1586_G.freq	1586_I.freq	1586_J.freq	1586_K.freq	1586_N.freq	1586_O.freq	1586_P.freq	1586_Q.freq	1586_R.freq	1586_S.freq	1600_F.freq	1600_G.freq	1600_H.freq	1600_I.freq	1600_J.freq	2065_A.freq	2065_B.freq	2065_C.freq	2424_E.freq	2424_N.freq	2487_A.freq	2487_B.freq	2487_C.freq	2487_D.freq	2487_E.freq	2487_F.freq	3386_A.freq	3386_AB.freq	3386_AD.freq	3386_AE.freq	3386_AG.freq	3386_AH.freq	3386_AI.freq	3386_AJ.freq	3386_AK.freq	3386_AL.freq	3386_C.freq	3386_D.freq	3386_E.freq	3386_F.freq	3386_G.freq	3386_H.freq	3386_I.freq	3386_J.freq	3386_M.freq	3386_N.freq	3386_O.freq	3386_S.freq	3386_T.freq	3386_U.freq	3386_W.freq	3386_X.freq	3386_Y.freq	3386_Z.freq	3722_CJ.freq	3722_CL.freq	3722_CM.freq	3722_CN.freq	3722_CO.freq	3722_CP.freq
IS1380_family_transp..10_265	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.905549	0.850825	0.912354	0.907174	0.914571	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_27	0.769462	0.816517	0.713504	0.852814	0.891484	-	-	-	0.837372	0.895697	0.847691	0.907677	0.835028	0.846801	0.846964	0.853338	0.812633	0.774562	0.918222	0.805975	0.849548	0.85629	0.854962	0.882784	0.839379	0.911783	0.894368	0.894994	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.913495	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.873758	-	-	-	-	-	0.91565	-	-	-	-	-	-	-	-
IS1380_family_transp..10_275	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.886275	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.915368	-	-	-	-	0.916709
IS1380_family_transp..10_306	-	0.842854	0.871326	-	-	-	-	-	0.736578	-	-	-	0.867657	-	0.920138	0.898352	0.897374	0.888076	0.873693	0.887653	0.90723	0.910015	-	0.893746	0.819874	0.904443	0.898728	0.899444	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_328	-	0.772907	0.828714	-	0.846987	-	-	-	0.792535	-	-	-	0.896668	-	-	-	0.878239	0.838994	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.885062	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_355	0.804909	0.815516	0.83315	-	0.822349	0.0001	0.0115826	0.00445675	0.7472	0.755635	0.779582	-	-	-	-	-	-	-	-	-	-	-	-	0.0385142	0.00644392	0.0511447	0.0506331	0.0470698	0.00229572	0.001	0.001	0.053678	0.0001	0.001	0.001	0.001	0.001	0.001	0.001	0.02875	0.038212	0.00769571	0.00856818	-	0.0325601	-	0.055571	0.00257323	0.0447809	0.0233167	0.030007	0.0189769	0.0200286	0.0505057	0.0258768	0.0243003	0.0257385	0.0483442	-	0.0628313	0.0175229	0.189517	0.0196327	0.0733726	0.162567	0.0164123	0.00922318	0.0010165	0.00857373	0.00400301	0.00365836	0.0010541	0.00408969
IS1380_family_transp..10_357	0.809027	0.821022	0.83611	-	-	0.0001	0.0107516	0.00446074	0.745609	0.745185	0.7729	-	-	-	-	-	-	-	-	-	-	-	-	0.0385577	0.00561323	0.0474886	0.0476443	0.0467317	0.00228903	0.001	0.001	0.0525736	0.0001	0.001	0.001	0.001	0.001	0.001	0.00360495	0.0284954	0.0448799	0.00776829	0.00855388	-	0.0307469	-	0.0537044	0.00260096	0.0453105	0.0233167	0.0289441	0.0189308	0.0200027	0.0517107	0.0257794	0.0242664	0.0249373	0.0484948	-	0.0628313	0.0186814	0.189438	0.0197945	0.0705756	0.155548	0.0165872	0.00738525	0.00104241	0.00396809	0.00404883	0.00280487	0.0001	0.00739019
IS1380_family_transp..10_362	0.573107	0.601102	0.668417	0.835651	0.68983	-	-	-	0.602	0.843656	0.777793	0.875705	0.734429	-	0.792168	0.793546	0.700472	0.722781	0.688593	0.740612	0.723839	0.705881	0.844798	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.862069	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_370	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.898625	-	0.878223	-	-	-	0.881122	-	-	-	-	-	-	-	0.880093	0.883	0.89074	0.855351	0.871384	0.830844	0.841365	0.890965	0.89621	0.87625	0.894902	0.878199	0.886266	0.87869	0.899859	0.895857	0.917377	0.899933	0.874246	0.87095	0.890139	0.891279	0.888315	0.897344	0.874142	0.882731	0.900014	0.899072	-	-	-	-	-	-
IS1380_family_transp..10_373	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.900036	0.839756	0.816986	-	-	0.92163	0.902332	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.870865	0.889809	0.900082	-	-	0.891713
IS1380_family_transp..10_384	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.916257	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_389	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.817662	0.729214	0.835162	0.838357	0.846094	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_390	0.837232	0.793548	0.842369	-	0.713926	-	-	-	0.68084	0.550234	0.608956	0.634393	0.637946	0.423849	0.797834	0.619664	0.822508	0.81594	-	-	-	0.777173	-	0.590398	0.383574	0.620232	0.591694	0.583711	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.919686	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_417	-	0.910112	-	0.919991	0.903323	-	-	-	0.864534	0.84761	-	0.827927	0.888725	-	0.890413	0.847351	-	-	0.790981	0.891669	0.849604	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_455	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.864927	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_473	-	-	-	-	-	-	-	-	-	0.884838	-	0.885263	-	-	-	0.882251	-	-	0.899329	-	-	-	-	-	0.854691	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_490	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.914252	-	-	-	-	-	-	-	0.908305	0.915943	-	-	0.911703	0.895789	0.919866	-	-	0.921878	0.891436	-	0.917249	-	-	0.907875	0.877368	-	-	-	-	-	-
IS1380_family_transp..10_499	0.804843	0.839079	0.823769	0.776674	0.761901	-	-	-	0.668685	0.729674	0.660298	0.67724	0.724227	-	0.807789	0.625424	0.823973	0.835105	0.75025	0.794005	0.832642	0.771558	0.828165	-	-	0.677742	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.912883	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.870441	-	-	0.899872	-	-	0.9175	-	-	-	-	-	-	-	-
IS1380_family_transp..10_528	-	0.523761	-	-	-	-	-	-	0.444939	0.528402	0.532711	-	-	-	0.61672	-	0.61492	0.630066	0.510538	-	-	-	-	-	-	0.65982	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.89864	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_550	-	-	-	0.796907	0.806082	-	-	-	0.903152	0.728649	0.819197	0.758839	0.825811	0.764053	0.858123	0.815142	0.899729	0.910528	0.820017	0.838687	0.80748	0.864155	0.79836	0.532806	0.342565	0.616538	0.614969	0.627856	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_56	0.616649	0.655859	0.721928	0.796984	0.681637	-	-	-	0.642032	0.815325	0.795077	0.802097	0.686533	-	0.760948	0.809825	0.742211	0.719843	0.705662	0.770972	0.740644	0.767982	0.828599	0.888767	0.838408	0.908678	0.898309	0.906205	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_564	-	-	-	-	-	0.667324	0.778873	0.737804	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.698311	0.837738	0.736027	-	-	0.632774	0.627348	-	0.620506	0.699063	0.784812	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.583213	0.648016	0.616729	0.567626	0.418642	0.635148
IS1380_family_transp..10_569	0.882055	0.832785	0.827071	0.871406	0.911431	-	-	-	-	0.880554	-	0.877574	0.883255	-	0.869108	0.872544	0.808959	0.852	0.753119	0.877446	0.816291	0.8333	0.854262	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_573	-	-	0.904938	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_612	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.672517	-	0.600408	0.606646	0.65207	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.917213	-	-	-	0.908564	-	-	-	-	0.911107	-	-	0.906457	0.89679	0.879342	-	-	-	-	-	0.823276	-	-	0.889422	0.896116	-	-	-	-	-	-
IS1380_family_transp..10_642	-	0.417042	-	-	-	0.00192797	0.021	0.00202778	0.445561	-	-	0.570256	-	0.588111	0.557991	-	-	0.4631	-	-	0.63925	0.667581	-	0.454652	0.681657	0.403206	0.409553	0.464518	0.001	0.001	0.00321508	0.0324057	0.0001	0.00328343	0.00415806	0.001	0.001	0.001	0.0021162	0.0375132	0.0182929	0.001	0.0484845	0.00621768	0.0129836	0.126928	0.0203932	0.001	0.0425232	0.0313127	0.0299366	0.0537774	0.0227452	0.00449708	0.0490802	0.0398101	0.0859848	0.0225926	0.00623436	0.0327703	0.0412647	0.0186368	0.1341	0.023759	0.0319425	0.0542254	0.035783	0.00537188	0.00179618	0.00288783	0.00727417	0.001	0.001
IS1380_family_transp..10_660	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.846235	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_686	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.733919	0.599298	-	-	-	-	-	-	0.693904	0.677366	0.646188	0.702806	0.693078	0.676088	0.864245	0.69731	0.606548	0.702694	0.68797	0.716861	0.672501	0.682383	0.692349	0.70517	0.717211	-	-	0.700621	0.70784	0.722744	0.719235	0.75025	0.689406	0.740611	0.687556	0.712638	-	-	-	-	-	-
IS1380_family_transp..10_718	-	-	-	-	0.904615	-	-	-	-	-	-	0.908498	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_724	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.898556	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_725	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.868103	0.906853	-	-	-	-	-	-	0.899565	0.87251	-	0.875	0.913589	0.869883	-	0.886463	0.874932	0.857985	0.885815	0.881461	0.885253	0.861739	0.874705	0.873435	0.883373	0.883234	0.879419	0.903362	0.881418	0.876639	0.898462	0.906425	0.884012	0.879292	0.889435	0.889519	-	-	-	-	-	-
IS1380_family_transp..10_745	-	-	-	-	-	0.0001	0.013375	0.001	-	-	-	0.7212	-	0.659252	-	-	-	-	-	-	-	0.658933	0.764484	0.610531	0.826852	0.535236	0.600207	0.550864	0.001	0.00232669	0.001	0.13053	0.0922063	0.001	0.001	0.001	0.001	0.001	0.001	0.106955	0.11808	0.0439406	0.112179	0.097245	0.115673	0.129301	0.137579	0.126936	0.1453	0.116269	0.126031	0.120147	0.139611	0.1198	0.126022	0.123954	0.111554	0.107096	0.111065	0.115901	0.133851	0.141774	0.0880442	0.128231	0.160212	0.114888	0.109166	0.00481206	0.00202474	0.0001	0.00552932	0.001	0.001
IS1380_family_transp..10_753	0.9112	0.897097	-	-	0.883342	-	-	-	-	0.889629	-	0.913147	0.900063	-	-	-	-	-	0.878075	0.891423	0.895522	0.914465	0.914035	-	0.807832	0.912688	0.888308	0.907607	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_761	-	0.691502	0.705774	0.822312	0.679022	0.0113138	0.0383253	0.00609045	-	0.857247	0.784785	0.895295	-	0.846559	0.805826	0.81311	-	0.727738	0.799919	0.670233	0.755686	0.701815	0.735845	0.649058	0.856682	0.586621	0.633249	0.606177	0.00220507	0.00227423	0.001	0.0730282	0.094005	0.001	0.001	0.001	0.00594554	0.00781446	0.00723077	0.0571852	0.075	0.0876116	0.0818714	0.0970642	0.0568881	0.0873101	0.0840522	0.112302	0.0740401	0.0657816	0.0791408	0.0756187	0.0671191	0.0688527	0.0878192	0.0676	0.0784872	0.0838385	0.114066	0.0768994	0.0587687	0.113447	0.0531107	0.0661034	0.0968247	0.0627429	0.0810125	0.00561923	0.00188235	0.0001	0.00536725	0.0001	0.001
IS1380_family_transp..10_779	0.881542	0.854547	0.854332	0.828057	0.853422	-	-	-	0.826515	0.776494	0.775379	0.764472	0.798566	0.692688	0.880444	0.783372	0.871482	0.78455	0.810122	0.808789	0.790532	0.8489	0.766969	0.613482	0.458297	0.651359	0.650173	0.625997	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_786	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.917216	0.825237	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_79	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.896728	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_803	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.910077	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_836	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.897604	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_856	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.919577	-	-	-	0.920954	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_883	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.919355	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_897	-	-	-	-	-	-	-	-	-	0.888929	-	-	-	-	-	-	-	-	0.907015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_93	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.890722	0.910482	0.894346	-	0.869365	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_959	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.819752	0.616295	-	-	-	-	-	-	0.793992	0.743552	0.758387	0.783635	0.770024	0.770447	0.907211	0.835184	0.718118	0.812125	0.818162	0.805504	0.794091	0.735413	0.743179	0.773168	0.785202	0.835904	0.777793	0.794271	0.792681	0.774199	0.835565	0.856386	0.795229	0.828249	0.762441	0.792035	-	-	-	-	-	-
IS1380_family_transp..10_971	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.878525	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_98	-	-	-	-	-	-	-	-	-	-	-	-	-	0.915642	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1380_family_transp..10_993	-	0.775663	-	0.880677	0.847223	0.0145564	0.0290749	0.0153397	0.808355	-	0.886563	0.895781	0.899676	-	0.847831	-	0.825197	0.78777	0.879964	0.759938	0.813775	0.707486	0.833096	0.509154	0.572773	0.504607	0.516482	0.518755	0.00207189	0.001	0.001	0.201741	0.097443	0.0001	0.0001	0.001	0.00864262	0.0113345	0.0107622	0.21383	0.189091	0.149379	0.189293	-	-	-	-	0.180461	0.240213	0.222738	0.221469	0.215153	0.18286	0.179433	0.202212	0.222133	-	-	-	0.242212	0.233326	0.251032	0.23105	0.198644	0.236245	0.199781	-	0.00724853	0.00325177	0.0001	0.0118933	0.0001	0.00433742
IS1595_family_transp..3_135	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_141	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_156	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.76	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_180	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.8	-	0.88	-	0.828571	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_183	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.8	-	0.58	-	0.528571	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_237	-	-	-	-	-	-	-	-	-	-	0.9	-	-	-	-	0.71875	-	-	0.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_252	-	-	-	-	-	-	-	-	-	-	0.9	-	-	0.629412	-	0.735294	-	-	-	-	0.64	-	0.757692	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_261	-	-	-	-	-	-	-	-	-	-	0.9	-	-	-	-	0.735294	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_271	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.723077	0.71875	-	0.742857	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_276	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.8875	-	-	-	-	0.8875	-	0.85	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_309	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.82	-	0.833333	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_346	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0807143	-	0.55	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_349	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0861538	-	0.55	-	-	-	-	-	0.861538	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_351	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0925	-	0.55	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_562	-	-	-	0.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.857895	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_563	-	-	-	0.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.857895	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_567	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.857895	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_833	-	-	-	-	-	-	-	-	-	-	0.82	-	-	-	-	-	-	-	-	0.836364	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_834	-	-	-	-	-	-	-	-	-	-	0.82	-	-	-	-	-	-	-	-	0.836364	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IS1595_family_transp..3_844	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.836364	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
